,rating,num_beds,num_bath,property_type,price,neighbourhood,latitude,longitude,room_type,number_of_reviews,reviews_per_month,price_range
2126,4.86,2.0,1.0,Rental,98,East Garfield Park,41.88563,-87.70512,Entire home/apt,195,3.77,<$100
2127,4.99,2.0,1.0,Rental,285,West Town,41.891021728515625,-87.64463806152344,Entire home/apt,131,2.6,$100 - $300
2128,4.8,8.0,4.0,Rental,717,Near North Side,41.909609,-87.638202,Entire home/apt,104,2.22,>$300
2129,4.15,3.0,1.0,Rental,209,Humboldt Park,41.91068,-87.71291,Entire home/apt,13,0.53,$100 - $300
2130,4.98,5.0,2.0,Rental,200,West Town,41.90977725947438,-87.67539414447259,Entire home/apt,63,1.22,$100 - $300
2131,4.65,1.0,1.0,Condo,47,South Shore,41.75824,-87.55608,Private room,23,0.44,<$100
2132,4.82,1.0,1.0,Rental,236,Logan Square,41.92803,-87.69757,Entire home/apt,11,0.21,$100 - $300
2133,4.93,2.0,5.0,Rental,398,Near North Side,41.9012,-87.62585,Entire home/apt,57,1.11,>$300
2134,5.0,2.0,5.0,Rental,775,Near North Side,41.89913,-87.62672,Entire home/apt,15,0.34,>$300
2135,4.84,1.0,1.0,Rental,50,West Ridge,42.01686,-87.6942,Private room,2,0.04,<$100
2136,4.98,2.0,1.0,Rental,170,Near West Side,41.87145,-87.66085,Entire home/apt,171,3.36,$100 - $300
2137,4.96,2.0,1.0,Rental,177,Beverly,41.6997,-87.6691,Entire home/apt,81,1.63,$100 - $300
2138,4.88,4.0,1.0,Rental,300,South Shore,41.753124,-87.550407,Entire home/apt,76,1.5,>$300
2139,5.0,1.0,1.0,Rental,126,Uptown,41.96051,-87.65316,Entire home/apt,16,0.31,$100 - $300
2140,5.0,2.0,1.0,Rental,219,Lake View,41.94529,-87.66094,Entire home/apt,72,1.39,$100 - $300
2141,4.97,1.0,2.0,Rental,98,West Town,41.89347,-87.65073,Private room,67,1.54,<$100
2142,4.92,2.0,1.0,Rental,289,North Center,41.95207,-87.68423,Entire home/apt,26,0.54,$100 - $300
2143,5.0,8.0,7.0,Townhouse,2358,West Town,41.895,-87.65361,Entire home/apt,8,0.17,>$300
2144,4.89,3.0,5.0,Home,395,Lake View,41.94455,-87.67143,Entire home/apt,46,0.89,>$300
2145,4.8,2.0,1.0,Bungalow,107,Albany Park,41.96586,-87.7325,Entire home/apt,45,0.87,$100 - $300
2146,4.64,2.0,5.0,Home,299,Grand Boulevard,41.81374,-87.61497,Entire home/apt,25,0.5,$100 - $300
2147,4.94,2.0,1.0,Home,264,Near West Side,41.87229,-87.68527,Entire home/apt,18,0.36,$100 - $300
2148,4.84,2.0,1.0,Rental,95,Mckinley Park,41.82332,-87.67019,Entire home/apt,237,4.59,<$100
2149,4.73,2.0,1.0,Rental,141,Lower West Side,41.85558,-87.66415,Entire home/apt,132,2.59,$100 - $300
2150,4.89,1.0,1.0,Home,85,Avondale,41.93558,-87.69736,Entire home/apt,54,1.05,<$100
2151,4.67,1.0,1.0,Condo,159,Grand Boulevard,41.81175,-87.61143,Entire home/apt,6,0.12,$100 - $300
2152,4.94,1.0,5.0,Rental,109,Lincoln Square,41.97219,-87.69762,Entire home/apt,168,3.25,$100 - $300
2153,4.84,3.0,1.0,Rental,200,Lake View,41.94484,-87.65049,Entire home/apt,1,0.02,$100 - $300
2154,4.84,1.0,1.0,Rental,90,Uptown,41.96595,-87.67233,Private room,1,0.02,<$100
2155,4.77,1.0,1.0,Guest,76,Norwood Park,41.99036,-87.78878,Entire home/apt,239,4.64,<$100
2156,4.87,1.0,1.0,Condo,100,Uptown,41.97562,-87.66286,Entire home/apt,130,2.53,$100 - $300
2157,4.74,1.0,1.0,Rental,169,Lake View,41.93735,-87.65652,Entire home/apt,43,0.84,$100 - $300
2158,4.84,1.0,5.0,Home,100,Edgewater,41.99068,-87.65727,Private room,0,1.59,$100 - $300
2159,4.94,1.0,1.0,Condo,94,Rogers Park,42.00533,-87.66291,Entire home/apt,158,3.11,<$100
2160,4.91,2.0,1.0,Rental,87,Avondale,41.93214,-87.71007,Entire home/apt,32,0.62,<$100
2161,4.83,1.0,1.0,Rental,150,Near North Side,41.8977,-87.62222,Entire home/apt,12,0.25,$100 - $300
2162,4.75,2.0,1.0,Rental,95,Rogers Park,42.00121,-87.67118,Entire home/apt,36,0.71,<$100
2163,5.0,2.0,5.0,Home,300,Logan Square,41.92017,-87.69941,Entire home/apt,18,0.35,>$300
2164,4.96,2.0,1.0,Rental,160,Grand Boulevard,41.82025,-87.61218,Entire home/apt,115,2.23,$100 - $300
2165,4.81,2.0,1.0,Rental,228,West Town,41.89655,-87.67693,Entire home/apt,85,1.7,$100 - $300
2166,4.84,1.0,1.0,Rental,144,Near North Side,41.898904,-87.62797,Entire home/apt,0,1.59,$100 - $300
2167,4.84,1.0,1.0,Rental,106,Near North Side,41.898904,-87.62797,Entire home/apt,0,1.59,$100 - $300
2168,4.67,1.0,2.0,Home,34,West Garfield Park,41.878,-87.72118,Private room,3,0.08,<$100
2169,4.75,1.0,1.0,Rental,155,Lincoln Park,41.914627,-87.636131,Entire home/apt,82,1.62,$100 - $300
2170,4.86,1.0,1.0,Loft,120,Near North Side,41.89025,-87.63013,Private room,296,5.75,$100 - $300
2171,4.69,2.0,1.0,Rental,122,South Lawndale,41.84834,-87.70357,Entire home/apt,103,2.04,$100 - $300
2172,4.91,6.0,4.0,Home,797,East Garfield Park,41.87957,-87.69569,Entire home/apt,56,1.46,>$300
2173,4.78,2.0,1.0,Home,65,Avalon Park,41.73818,-87.57839,Entire home/apt,18,0.35,<$100
2174,4.86,4.0,2.0,Condo,284,Logan Square,41.92354,-87.70219,Entire home/apt,182,3.55,$100 - $300
2175,4.72,2.0,1.0,Rental,153,Lincoln Park,41.91496,-87.64144,Entire home/apt,50,0.99,$100 - $300
2176,4.89,1.0,1.0,Rental,244,Loop,41.88556,-87.6257,Entire home/apt,178,3.47,$100 - $300
2177,4.84,2.0,5.0,Rental,300,Calumet Heights,41.73513,-87.58599,Entire home/apt,2,0.04,>$300
2178,5.0,7.0,1.0,Rental,150,Near North Side,41.89862,-87.62138,Entire home/apt,3,0.06,$100 - $300
2179,4.88,1.0,5.0,Home,168,West Town,41.90796,-87.67447,Private room,16,0.31,$100 - $300
2180,4.98,3.0,1.0,Rental,197,Logan Square,41.92319,-87.72209,Entire home/apt,201,4.02,$100 - $300
2181,5.0,1.0,1.0,Home,42,Irving Park,41.96131,-87.73464,Private room,7,0.15,<$100
2182,4.6,1.0,1.0,Rental,107,Hyde Park,41.7975,-87.58069,Entire home/apt,169,3.32,$100 - $300
2183,4.47,1.0,1.0,Rental,124,Hyde Park,41.79488,-87.5844,Entire home/apt,77,1.52,$100 - $300
2184,4.46,1.0,1.0,Rental,105,Hyde Park,41.79835,-87.58301,Entire home/apt,132,2.61,$100 - $300
2185,4.44,1.0,1.0,Rental,154,Hyde Park,41.79405,-87.58579,Entire home/apt,90,1.77,$100 - $300
2186,4.45,1.0,1.0,Rental,144,Hyde Park,41.79457,-87.58412,Entire home/apt,112,2.21,$100 - $300
2187,4.47,2.0,1.0,Rental,180,Kenwood,41.80362,-87.58712,Entire home/apt,132,2.61,$100 - $300
2188,4.48,1.0,1.0,Rental,85,Calumet Heights,41.73411,-87.58402,Entire home/apt,21,0.41,<$100
2189,4.84,1.0,1.0,Rental,123,Near North Side,41.896218,-87.625711,Entire home/apt,1,0.02,$100 - $300
2190,4.84,1.0,1.0,Rental,140,Near North Side,41.896218,-87.625711,Entire home/apt,1,0.08,$100 - $300
2191,4.84,1.0,1.0,Rental,158,Near North Side,41.896218,-87.625711,Entire home/apt,2,0.04,$100 - $300
2192,4.56,2.0,1.0,Rental,166,Uptown,41.9747,-87.66588,Entire home/apt,78,1.53,$100 - $300
2193,4.64,1.0,1.0,Rental,120,Lincoln Square,41.97287,-87.6871,Entire home/apt,60,1.18,$100 - $300
2194,4.73,2.0,1.0,Guest,56,South Shore,41.76122,-87.58806,Entire home/apt,30,0.6,<$100
2195,4.92,2.0,2.0,Condo,194,Near West Side,41.87475,-87.68638,Entire home/apt,87,1.7,$100 - $300
2196,4.79,2.0,5.0,Loft,556,Near West Side,41.8847,-87.65234,Entire home/apt,100,2.06,>$300
2197,4.92,1.0,1.0,Rental,113,Near West Side,41.88269,-87.69194,Entire home/apt,117,2.31,$100 - $300
2198,4.87,1.0,1.0,Rental,216,Logan Square,41.92607,-87.70741,Entire home/apt,112,2.22,$100 - $300
2199,4.84,1.0,1.0,Rental,139,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,1,0.03,$100 - $300
2200,4.84,2.0,2.0,Rental,200,Near North Side,41.89778,-87.62245,Entire home/apt,0,1.59,$100 - $300
2201,4.84,1.0,1.0,Rental,153,Near North Side,41.8967797,-87.63170250000002,Entire home/apt,1,0.04,$100 - $300
2202,4.5,4.0,5.0,Home,414,Bridgeport,41.84228,-87.66214,Entire home/apt,72,1.48,>$300
2203,4.79,1.0,1.0,Rental,240,Lake View,41.94504,-87.64655,Entire home/apt,14,0.28,$100 - $300
2204,4.84,1.0,1.0,Condo,150,Rogers Park,41.99986,-87.66977,Private room,2,0.04,$100 - $300
2206,4.7,1.0,1.0,Rental,232,Near North Side,41.89533,-87.63092,Entire home/apt,37,0.73,$100 - $300
2207,4.97,1.0,5.0,Home,185,West Town,41.90025,-87.66776,Entire home/apt,37,0.74,$100 - $300
2208,4.92,3.0,1.0,Condo,242,Logan Square,41.92494,-87.70487,Entire home/apt,172,3.46,$100 - $300
2209,4.84,3.0,5.0,Home,200,Lake View,41.94887,-87.65239,Entire home/apt,105,2.09,$100 - $300
2210,4.57,3.0,2.0,Home,350,Garfield Ridge,41.80968,-87.75037,Entire home/apt,35,0.69,>$300
2211,4.62,2.0,5.0,Rental,129,Bridgeport,41.84169,-87.6396,Entire home/apt,85,1.67,$100 - $300
2212,5.0,4.0,5.0,Home,699,Logan Square,41.9153,-87.71436,Entire home/apt,4,0.08,>$300
2213,5.0,4.0,3.0,Home,1528,Logan Square,41.91463,-87.71389,Entire home/apt,8,0.16,>$300
2214,4.72,1.0,1.0,Boutique,411,Loop,41.88309,-87.62832,Private room,369,8.1,>$300
2215,4.93,1.0,1.0,Townhouse,66,Kenwood,41.80255,-87.60184,Private room,29,0.59,<$100
2216,5.0,2.0,1.0,Rental,104,Bridgeport,41.84185,-87.63837,Entire home/apt,11,0.22,$100 - $300
2217,4.74,1.0,1.0,Boutique,402,Loop,41.88393,-87.62771,Private room,87,1.91,>$300
2218,4.83,1.0,1.0,Boutique,402,Loop,41.88309,-87.62832,Private room,6,0.16,>$300
2219,4.5,1.0,1.0,Boutique,402,Loop,41.88309,-87.62832,Private room,6,0.15,>$300
2220,4.75,1.0,1.0,Boutique,419,Loop,41.88309,-87.62832,Private room,8,0.22,>$300
2221,4.17,1.0,1.0,Boutique,419,Loop,41.88309,-87.62832,Private room,6,0.15,>$300
2222,4.74,1.0,1.0,Boutique,419,Loop,41.88264,-87.62928,Private room,38,0.86,>$300
2223,4.57,1.0,1.0,Boutique,453,Loop,41.88408,-87.62901,Private room,7,0.18,>$300
2224,4.46,1.0,1.0,Boutique,453,Loop,41.88378,-87.6276,Private room,13,0.34,>$300
2225,4.79,1.0,1.0,Boutique,470,Loop,41.88409,-87.62896,Private room,43,0.98,>$300
2226,4.68,2.0,1.0,Rental,80,Lower West Side,41.85131,-87.68087,Entire home/apt,38,0.76,<$100
2227,4.84,2.0,1.0,Rental,50,Chatham,41.7472,-87.60889,Entire home/apt,0,1.59,<$100
2228,4.8,2.0,1.0,Loft,70,Lower West Side,41.84903,-87.6813,Entire home/apt,64,1.26,<$100
2229,4.76,2.0,1.0,Rental,128,Lincoln Square,41.96626,-87.68652,Entire home/apt,204,4.03,$100 - $300
2230,4.79,1.0,1.0,Rental,115,South Lawndale,41.83869,-87.71052,Entire home/apt,91,1.81,$100 - $300
2231,4.75,1.0,1.0,Home,72,Douglas,41.83172,-87.61975,Private room,75,1.48,<$100
2232,4.95,2.0,1.0,Loft,90,Lower West Side,41.8511,-87.6808,Entire home/apt,64,1.27,<$100
2233,4.88,2.0,2.0,Home,45,Irving Park,41.95952,-87.72112,Private room,16,0.32,<$100
2234,4.85,5.0,5.0,Home,321,West Town,41.9034,-87.69281,Private room,27,0.54,>$300
2235,5.0,1.0,1.0,Condo,80,West Town,41.9068,-87.66616,Private room,8,0.16,<$100
2236,4.84,1.0,1.0,Rental,62,Rogers Park,42.02093,-87.6743,Private room,2,0.88,<$100
2237,4.79,6.0,1.0,Guest,116,Grand Boulevard,41.81853,-87.60989,Private room,123,2.53,$100 - $300
2238,4.5,1.0,1.0,Rental,75,West Town,41.90346,-87.69226,Private room,24,0.49,<$100
2239,4.88,1.0,1.0,Condo,149,Loop,41.88614,-87.62544,Entire home/apt,24,0.47,$100 - $300
2240,4.97,6.0,4.0,Home,771,Portage Park,41.94583,-87.75115,Entire home/apt,63,1.28,>$300
2241,4.84,1.0,1.0,Rental,120,Near North Side,41.89762,-87.62096,Entire home/apt,0,1.59,$100 - $300
2242,4.88,2.0,1.0,Rental,111,Lower West Side,41.85577,-87.65829,Entire home/apt,211,4.21,$100 - $300
2243,4.43,1.0,1.0,Rental,188,West Town,41.8918,-87.65013,Entire home/apt,7,0.14,$100 - $300
2244,4.38,1.0,1.0,Rental,45,Edgewater,41.98633,-87.67256,Private room,32,0.63,<$100
2245,4.4,1.0,1.0,Boutique,228,Loop,41.86938,-87.6233,Private room,339,7.32,$100 - $300
2246,4.38,1.0,1.0,Boutique,228,Loop,41.87066,-87.62457,Private room,542,11.89,$100 - $300
2247,4.34,1.0,1.0,Rental,121,Lincoln Square,41.96291,-87.67693,Entire home/apt,125,2.48,$100 - $300
2248,4.88,1.0,1.0,Rental,49,Woodlawn,41.78313,-87.60748,Private room,8,0.23,<$100
2249,4.8,3.0,5.0,Home,107,West Town,41.911611,-87.686395,Entire home/apt,101,2.0,$100 - $300
2250,4.91,3.0,1.0,Rental,243,Avondale,41.93682,-87.72368,Entire home/apt,46,0.92,$100 - $300
2251,5.0,2.0,2.0,Rental,69,Woodlawn,41.78388,-87.60625,Entire home/apt,6,0.12,<$100
2252,5.0,1.0,1.0,Rental,45,Woodlawn,41.78366,-87.60589,Private room,5,0.11,<$100
2253,4.75,1.0,1.0,Rental,152,Avondale,41.93654,-87.72386,Entire home/apt,36,0.71,$100 - $300
2254,4.95,3.0,1.0,Rental,140,Uptown,41.9662,-87.66489,Entire home/apt,172,3.44,$100 - $300
2255,4.42,2.0,1.0,Rental,158,Hyde Park,41.80029285440075,-87.58303306125126,Entire home/apt,128,2.57,$100 - $300
2256,4.6,1.0,1.0,Home,35,East Garfield Park,41.87779,-87.72052,Private room,5,0.1,<$100
2257,4.43,1.0,1.0,Rental,199,Logan Square,41.92059,-87.68677,Entire home/apt,8,0.16,$100 - $300
2258,4.85,3.0,2.0,Rental,389,Humboldt Park,41.90413,-87.70981,Entire home/apt,116,2.31,>$300
2259,4.89,2.0,2.0,Rental,378,Loop,41.88306,-87.62577,Entire home/apt,153,3.03,>$300
2260,4.8,2.0,1.0,Condo,101,Woodlawn,41.78146,-87.6052,Entire home/apt,137,2.73,$100 - $300
2261,4.93,1.0,5.0,Home,50,Edgewater,41.98725,-87.66176,Private room,154,3.04,<$100
2262,4.97,2.0,1.0,Guest,129,Irving Park,41.96135,-87.73472,Entire home/apt,64,1.31,$100 - $300
2263,4.71,1.0,1.0,Condo,100,Kenwood,41.80695,-87.60489,Entire home/apt,14,0.29,$100 - $300
2264,4.76,2.0,1.0,Rental,87,Logan Square,41.92248,-87.717282,Entire home/apt,100,1.98,<$100
2265,5.0,3.0,1.0,Condo,324,Edgewater,41.99562,-87.66833,Entire home/apt,48,0.95,>$300
2266,4.86,2.0,1.0,Rental,106,South Lawndale,41.84721,-87.69704,Entire home/apt,161,3.21,$100 - $300
2267,4.9,1.0,1.0,Condo,109,Grand Boulevard,41.8236,-87.61469,Entire home/apt,48,3.1,$100 - $300
2268,4.98,2.0,2.0,Condo,307,Lincoln Park,41.92387,-87.64005,Entire home/apt,173,3.46,>$300
2269,4.84,1.0,1.0,Rental,136,Near South Side,41.86492479999999,-87.6246539,Entire home/apt,0,1.59,$100 - $300
2270,4.86,1.0,1.0,Rental,52,Woodlawn,41.78406,-87.60749,Private room,14,0.29,<$100
2271,4.86,2.0,2.0,Rental,517,Near West Side,41.88632,-87.65106,Entire home/apt,157,3.18,>$300
2272,4.74,3.0,2.0,Rental,443,Near West Side,41.88575,-87.65134,Entire home/apt,145,2.94,>$300
2273,4.84,1.0,1.0,Rental,160,Near North Side,41.88762,-87.63342,Entire home/apt,0,1.59,$100 - $300
2274,4.92,1.0,1.0,Rental,63,West Town,41.89816,-87.69413,Private room,126,2.52,<$100
2275,4.83,5.0,4.0,Rental,1146,Near West Side,41.88748,-87.65217,Entire home/apt,46,0.94,>$300
2276,4.5,1.0,1.0,Guest,35,Edgewater,41.99283,-87.67034,Private room,26,0.52,<$100
2277,4.77,1.0,1.0,Rental,77,Norwood Park,41.99771,-87.79452,Entire home/apt,22,0.49,<$100
2278,4.84,1.0,1.0,Rental,125,Near North Side,41.90222,-87.62962,Shared room,1,0.02,$100 - $300
2279,4.78,3.0,1.0,Rental,400,Lincoln Park,41.9239,-87.65603,Entire home/apt,18,0.36,>$300
2280,4.88,3.0,5.0,Bungalow,169,Morgan Park,41.69589,-87.66555,Entire home/apt,91,1.86,$100 - $300
2281,4.8,1.0,1.0,Rental,125,Edgewater,41.98799,-87.66175,Entire home/apt,70,1.39,$100 - $300
2282,4.76,7.0,3.0,Home,1254,Irving Park,41.95132,-87.71942,Entire home/apt,38,0.86,>$300
2283,4.84,2.0,2.0,Rental,187,Near North Side,41.898904,-87.62797,Entire home/apt,1,0.18,$100 - $300
2284,4.42,2.0,1.0,Rental,135,Hyde Park,41.79973,-87.59197,Entire home/apt,144,2.88,$100 - $300
2285,4.83,2.0,2.0,Condo,99,Lower West Side,41.85675,-87.68591,Entire home/apt,263,5.51,<$100
2286,4.84,1.0,1.0,Rental,126,Near North Side,41.898904,-87.62797,Entire home/apt,0,1.59,$100 - $300
2287,4.8,3.0,1.0,Condo,132,West Town,41.891286,-87.680657,Entire home/apt,85,1.7,$100 - $300
2288,4.95,1.0,1.0,Condo,253,Near West Side,41.88638,-87.64454,Entire home/apt,41,0.85,$100 - $300
2289,5.0,1.0,1.0,Home,42,West Garfield Park,41.87745,-87.72262,Private room,4,0.08,<$100
2290,4.84,1.0,1.0,Rental,30,Avondale,41.93515,-87.69583,Private room,2,0.04,<$100
2291,5.0,1.0,1.0,Rental,176,Logan Square,41.9266,-87.69645,Entire home/apt,40,3.5,$100 - $300
2292,4.87,2.0,2.0,Condo,163,Near West Side,41.88764572143555,-87.64510345458984,Entire home/apt,54,1.08,$100 - $300
2293,4.84,1.0,1.0,Serviced,174,Loop,41.88561,-87.61848,Entire home/apt,2,0.11,$100 - $300
2294,5.0,2.0,2.0,Townhouse,85,West Town,41.90744,-87.6712,Private room,14,0.29,<$100
2295,4.84,1.0,1.0,Rental,86,Logan Square,41.92363,-87.69585,Entire home/apt,45,3.68,<$100
2296,4.92,2.0,1.0,Rental,115,West Ridge,41.98961,-87.69798,Entire home/apt,53,1.25,$100 - $300
2297,4.93,2.0,2.0,Rental,73,Bridgeport,41.84289,-87.6387,Entire home/apt,14,0.29,<$100
2298,4.86,1.0,1.0,Loft,120,Near North Side,41.89072,-87.63032,Private room,270,5.39,$100 - $300
2299,4.31,2.0,1.0,Rental,115,Humboldt Park,41.88825,-87.70796,Entire home/apt,54,1.08,$100 - $300
2300,4.88,2.0,2.0,Rental,197,Near West Side,41.87784,-87.65924,Entire home/apt,42,2.76,$100 - $300
2301,4.98,2.0,2.0,Rental,206,Near West Side,41.87798,-87.65929,Entire home/apt,62,1.81,$100 - $300
2302,4.79,3.0,2.0,Rental,115,Irving Park,41.95617,-87.70051,Entire home/apt,19,0.38,$100 - $300
2303,4.59,3.0,2.0,Condo,212,Grand Boulevard,41.8187,-87.61627,Entire home/apt,111,2.91,$100 - $300
2304,4.72,1.0,1.0,Rental,113,Lincoln Square,41.96509,-87.68735,Entire home/apt,191,3.85,$100 - $300
2305,4.49,1.0,1.0,Rental,89,Rogers Park,42.01741,-87.66416,Entire home/apt,39,0.79,<$100
2306,4.71,1.0,2.0,Condo,68,Douglas,41.83099,-87.621,Entire home/apt,56,2.21,<$100
2307,4.73,1.0,1.0,Rental,79,Bridgeport,41.84427,-87.64087,Entire home/apt,11,0.22,<$100
2308,4.81,5.0,5.0,Home,657,North Park,41.98828,-87.71659,Entire home/apt,93,1.92,>$300
2309,4.94,2.0,2.0,Rental,418,Rogers Park,42.00914,-87.6635,Entire home/apt,62,1.25,>$300
2310,4.95,1.0,1.0,Condo,50,Uptown,41.95918,-87.64797,Private room,61,1.23,<$100
2311,4.75,3.0,5.0,Condo,97,Grand Boulevard,41.81788,-87.6079,Entire home/apt,12,0.25,<$100
2312,4.69,1.0,1.0,Rental,29,Humboldt Park,41.91121,-87.70506,Private room,13,0.26,<$100
2313,4.75,1.0,1.0,Rental,69,Uptown,41.95772,-87.65009,Entire home/apt,8,0.16,<$100
2314,4.67,2.0,2.0,Rental,31,Bridgeport,41.84185,-87.64,Entire home/apt,9,0.21,<$100
2315,4.87,3.0,1.0,Rental,203,Rogers Park,41.99892,-87.66091,Entire home/apt,84,1.7,$100 - $300
2316,5.0,1.0,5.0,Home,48,South Shore,41.7602,-87.56338,Private room,15,0.31,<$100
2317,4.65,1.0,5.0,Home,62,South Shore,41.76491,-87.56725,Private room,17,0.35,<$100
2318,5.0,1.0,5.0,Home,41,South Shore,41.76072,-87.56468,Private room,11,0.31,<$100
2319,4.84,1.0,1.0,Condo,175,Edgewater,41.97906,-87.6539,Entire home/apt,1,0.02,$100 - $300
2320,5.0,3.0,2.0,Rental,127,Lower West Side,41.85439,-87.6848,Entire home/apt,20,0.41,$100 - $300
2321,4.97,2.0,2.0,Condo,304,Lincoln Park,41.92932,-87.65165,Entire home/apt,33,4.65,>$300
2322,5.0,1.0,1.0,Rental,76,Bridgeport,41.84397,-87.63847,Entire home/apt,12,0.24,<$100
2323,4.43,1.0,1.0,Loft,100,Loop,41.87603,-87.62884,Entire home/apt,23,0.48,$100 - $300
2324,4.81,2.0,1.0,Rental,250,Lake View,41.93886,-87.65827,Entire home/apt,32,0.7,$100 - $300
2325,4.89,3.0,1.0,Condo,130,West Town,41.88999,-87.68678,Entire home/apt,204,4.15,$100 - $300
2326,4.86,2.0,2.0,Rental,173,Avondale,41.93435,-87.70474,Entire home/apt,80,2.39,$100 - $300
2327,5.0,1.0,5.0,Townhouse,66,Rogers Park,42.01084,-87.66389,Private room,9,0.2,<$100
2328,4.89,4.0,2.0,Home,564,West Town,41.89424,-87.66206,Entire home/apt,9,0.4,>$300
2329,5.0,2.0,1.0,Condo,91,Irving Park,41.95533,-87.71745,Entire home/apt,13,0.26,<$100
2330,4.84,1.0,1.0,Rental,140,Near North Side,41.89321,-87.61676,Entire home/apt,0,1.59,$100 - $300
2331,4.96,1.0,1.0,Home,58,Lincoln Square,41.96969,-87.69784,Private room,50,1.09,<$100
2332,4.64,2.0,1.0,Condo,245,Greater Grand Crossing,41.76669,-87.62084,Entire home/apt,56,1.66,$100 - $300
2333,4.84,1.0,1.0,Rental,169,Loop,41.88741,-87.62012,Entire home/apt,1,0.02,$100 - $300
2334,4.94,5.0,3.0,Home,400,West Ridge,41.99131,-87.67816,Entire home/apt,106,2.14,>$300
2335,4.17,10.0,3.0,Home,22,West Garfield Park,41.87402,-87.72936,Private room,6,0.12,<$100
2336,4.16,1.0,3.0,Home,25,West Garfield Park,41.88224792480469,-87.72218322753906,Private room,20,0.4,<$100
2337,4.84,1.0,5.0,Home,55,Morgan Park,41.6962,-87.66346,Private room,2,0.04,<$100
2338,4.83,2.0,1.0,Rental,150,Edgewater,41.98462844779126,-87.66748381549985,Entire home/apt,18,4.7,$100 - $300
2339,4.91,3.0,1.0,Rental,127,North Center,41.960880279541016,-87.67789459228516,Entire home/apt,153,3.14,$100 - $300
2340,4.99,2.0,1.0,Guest,258,Lake View,41.93875,-87.65186,Entire home/apt,68,1.4,$100 - $300
2341,4.7,2.0,1.0,Rental,121,Humboldt Park,41.89562,-87.70483,Entire home/apt,43,0.88,$100 - $300
2342,4.57,2.0,1.0,Condo,75,South Shore,41.76598,-87.59276,Entire home/apt,23,0.47,<$100
2343,4.57,3.0,2.0,Condo,264,Near West Side,41.88281,-87.66747,Entire home/apt,181,3.87,$100 - $300
2344,4.67,1.0,1.0,Rental,27,New City,41.79601,-87.66097,Private room,21,0.43,<$100
2345,4.93,2.0,1.0,Rental,176,Logan Square,41.93003,-87.70178,Entire home/apt,69,1.42,$100 - $300
2346,4.91,4.0,1.0,Loft,169,Englewood,41.79128,-87.63312,Entire home/apt,11,0.43,$100 - $300
2347,4.52,1.0,1.0,Rental,105,South Lawndale,41.85371,-87.69829,Entire home/apt,46,0.95,$100 - $300
2348,5.0,1.0,1.0,Rental,60,Lake View,41.95246,-87.65652,Entire home/apt,3,0.06,<$100
2349,4.84,6.0,3.0,Condo,240,Near West Side,41.87613,-87.64101,Private room,0,1.59,$100 - $300
2350,4.82,3.0,1.0,Rental,144,Logan Square,41.92698,-87.71407,Entire home/apt,200,4.11,$100 - $300
2351,4.43,3.0,1.0,Rental,190,Lincoln Park,41.92945,-87.66118,Entire home/apt,94,1.95,$100 - $300
2352,4.84,1.0,1.0,Rental,150,Near North Side,41.89907,-87.62232,Entire home/apt,0,1.59,$100 - $300
2353,4.5,1.0,1.0,Hotel,253,Near North Side,41.89378,-87.63299,Private room,870,18.8,$100 - $300
2354,4.59,1.0,1.0,Hotel,289,Near North Side,41.89359,-87.63237,Private room,80,1.73,$100 - $300
2355,4.41,1.0,1.0,Hotel,282,Near North Side,41.89399,-87.63107,Private room,17,0.37,$100 - $300
2356,4.2,1.0,1.0,Hotel,292,Near North Side,41.8943,-87.63102,Private room,10,0.22,$100 - $300
2357,4.87,2.0,1.0,Rental,161,Lincoln Park,41.93056,-87.63848,Entire home/apt,105,2.14,$100 - $300
2358,4.81,1.0,1.0,Rental,100,Lincoln Square,41.96407,-87.6893,Entire home/apt,16,0.33,$100 - $300
2359,5.0,1.0,1.0,Rental,75,West Town,41.89275,-87.67071,Private room,8,0.16,<$100
2360,4.84,1.0,1.0,Condo,180,Washington Park,41.78856,-87.62096,Private room,0,1.59,$100 - $300
2361,4.84,1.0,1.0,Condo,92,Washington Park,41.78888,-87.62246,Private room,2,0.04,<$100
2362,4.84,1.0,1.0,Condo,100,Washington Park,41.78894,-87.62118,Shared room,1,0.02,$100 - $300
2363,5.0,1.0,1.0,Rental,45,Woodlawn,41.78465,-87.6075,Private room,6,0.16,<$100
2364,4.87,3.0,1.0,Rental,200,Irving Park,41.94799,-87.7054,Entire home/apt,79,1.71,$100 - $300
2365,4.78,2.0,1.0,Rental,99,Bridgeport,41.8433,-87.64005,Entire home/apt,9,0.19,<$100
2366,5.0,7.0,3.0,Home,542,Humboldt Park,41.91196,-87.70504,Entire home/apt,4,2.03,>$300
2367,4.73,1.0,1.0,Rental,115,Irving Park,41.96358,-87.73874,Entire home/apt,158,3.25,$100 - $300
2368,4.83,1.0,1.0,Rental,75,Uptown,41.9641,-87.66267,Entire home/apt,6,0.12,<$100
2369,4.97,1.0,1.0,Guest,100,Albany Park,41.96694,-87.70033,Entire home/apt,59,1.22,$100 - $300
